author,gutenberg_id,title
"Wrenn, Charles L. (Charles Lewis) ",48270,The Motor Rangers' Cloud Cruiser
"Wrenn, Charles L. (Charles Lewis) ",50260,The Motor Rangers' Wireless Station
"Wrenn, Charles L. (Charles Lewis) ",41265,The Ocean Wireless Boys and the Lost Liner
"Wrenn, Charles L. (Charles Lewis) ",26778,The Ocean Wireless Boys and the Naval Code
"Wrenn, Charles L. (Charles Lewis) ",48955,The Ocean Wireless Boys on the Atlantic
"Wrenn, Charles L. (Charles Lewis) ",39570,Polly's First Year at Boarding School
"Wrenn, Charles L. (Charles Lewis) ",30938,Polly's Senior Year at Boarding School
"Wrenn, Charles L. (Charles Lewis) ",52557,Rex Kingdon on Storm Island
"Wrenn, Charles L. (Charles Lewis) ",27052,Sunny Boy in the Big City
"Wrenn, Charles L. (Charles Lewis) ",26232,Sunny Boy in the Country
Plato ,1656,Apology
Plato ,13726,"Apology, Crito, and Phaedo of Socrates"
Plato ,1580,Charmides
Plato ,1616,Cratylus
Plato ,1571,Critias
Plato ,1657,Crito
Plato ,1598,Euthydemus
Plato ,1642,Euthyphro
Plato ,1672,Gorgias
Plato ,1635,Ion
Plato ,1584,Laches
Plato ,1750,Laws
Plato ,1579,Lysis
Plato ,1682,Menexenus
Plato ,1643,Meno
Plato ,1687,Parmenides
Plato ,1658,Phaedo
Plato ,1636,Phaedrus
Plato ,1744,Philebus
Plato ,29441,The Project Gutenberg Works of Plato: An Index
Plato ,1591,Protagoras
Plato ,150,The Republic
Plato ,1497,The Republic
Plato ,1735,Sophist
Plato ,1738,Statesman
Plato ,1600,Symposium
Plato ,1726,Theaetetus
Plato ,1572,Timaeus
"Lang, Andrew ",1994,Adventures Among Books
"Lang, Andrew ",3654,Alfred Tennyson
"Lang, Andrew ",2022,Angling Sketches
"Lang, Andrew ",38208,The Animal Story Book
"Lang, Andrew ",43678,"Anne of Geierstein; Or, The Maiden of the Mist. Volume 1"
"Lang, Andrew ",44247,"Anne of Geierstein; Or, The Maiden of the Mist. Volume 2"
"Lang, Andrew ",53646,Anthropology and the ClassicsSix Lectures Delivered Before the University of Oxford
"Lang, Andrew ",128,The Arabian Nights Entertainments
"Lang, Andrew ",1578,Aucassin and Nicolete
"Lang, Andrew ",45173,Ballades and Verses Vain
"Lang, Andrew ",3138,Ballades & Rhymes from Ballades in Blue China and Rhymes a la Mode
"Lang, Andrew ",795,"Ballads and Lyrics of Old France, with Other Poems"
"Lang, Andrew ",1855,Ban and Arriere Ban: A Rally of Fugitive Rhymes
"Lang, Andrew ",503,The Blue Fairy Book
"Lang, Andrew ",46515,The Blue Poetry Book7th. Ed.
"Lang, Andrew ",12621,The Book of Dreams and Ghosts
"Lang, Andrew ",46145,The Book of Princes and Princesses
"Lang, Andrew ",26646,The Book of Romance
"Lang, Andrew ",1961,Books and Bookmen
"Lang, Andrew ",31201,The Brown Fairy Book
"Lang, Andrew ",3282,The Brown Fairy Book
"Lang, Andrew ",20902,The Clyde Mysterya Study in Forgeries and Folklore
"Lang, Andrew ",12674,Cock Lane and Common-Sense
"Lang, Andrew ",1054,A Collection of Ballads
"Lang, Andrew ",52684,Cricket
"Lang, Andrew ",2435,The Crimson Fairy Book
"Lang, Andrew ",14080,Custom and Myth
"Lang, Andrew ",33260,Custom and MythNew Edition
"Lang, Andrew ",16601,The Death-Wakeor Lunacy; a Necromaunt in Three Chimeras
"Lang, Andrew ",17031,The Disentanglers
"Lang, Andrew ",1594,Essays in Little
"Lang, Andrew ",3819,The Euahlayi Tribe: A Study of Aboriginal Life in Australia
"Lang, Andrew ",30580,The Fairy Books of Andrew LangA Project Gutenberg Linked Index to All Stories in the 12 Volumes
"Lang, Andrew ",34655,"Folk Stories from Southern Nigeria, West Africa"
"Lang, Andrew ",21934,The Gold Of Fairnilee
"Lang, Andrew ",1060,Grass of Parnassus
"Lang, Andrew ",7277,The Green Fairy Book
"Lang, Andrew ",6746,The Grey Fairy Book
"Lang, Andrew ",51412,Hamewith
"Lang, Andrew ",25589,He
"Lang, Andrew ",3229,Helen of Troy
"Lang, Andrew ",47800,"Highways and Byways in the BorderIllustrated"
"Lang, Andrew ",18679,Historical Mysteries
"Lang, Andrew ",56613,"History of English Literature from ""Beowulf"" to Swinburne"
"Lang, Andrew ",7972,Homer and His Age
"Lang, Andrew ",16338,"The Homeric HymnsA New Prose Translation; and Essays, Literary and Mythological"
"Lang, Andrew ",2566,How to Fail in Literature: A Lecture
"Lang, Andrew ",3059,The Iliad
"Lang, Andrew ",13984,"In the Wrong Paradise, and Other Stories"
"Lang, Andrew ",2422,Introduction to the Compleat Angler
"Lang, Andrew ",31033,James VI and the Gowrie Mystery
"Lang, Andrew ",14016,John Knox and the Reformation
"Lang, Andrew ",47428,Johnny Nut and the Golden Goose
"Lang, Andrew ",1395,Letters on Literature
"Lang, Andrew ",1491,Letters to Dead Authors
"Lang, Andrew ",3319,Letters to Dead Authors
"Lang, Andrew ",2018,The Library
"Lang, Andrew ",3454,The Lilac Fairy Book
"Lang, Andrew ",28096,The Lilac Fairy Book
"Lang, Andrew ",40656,Little Johannes
"Lang, Andrew ",2031,The Lock and Key Library: The Most Interesting Stories of All Nations: Real Life
"Lang, Andrew ",16529,Lost Leaders
"Lang, Andrew ",46480,Magic and Religion
"Lang, Andrew ",48032,The Magic Ring and Other StoriesFrom the Yellow and Crimson Fairy Books
"Lang, Andrew ",12353,The Making of Religion
"Lang, Andrew ",21821,The Mark of Cain
"Lang, Andrew ",46546,Method in the Study of Totemism
"Lang, Andrew ",14576,Modern Mythology
"Lang, Andrew ",1631,"A Monk of FifeBeing the Chronicle Written by Norman Leslie of Pitcullo, Concerning Marvellous Deeds That Befell in the Realm of France, in the Years of Our Redemption, MCCCCXXIX-XXXI"
"Lang, Andrew ",21933,Much Darker Days
"Lang, Andrew ",42910,The Mystery of Mary Stuart
"Lang, Andrew ",2832,"Myth, Ritual and Religion, Vol. 1"
"Lang, Andrew ",36794,"Myth, Ritual And Religion, Vol. 2"
"Lang, Andrew ",1746,New Collected Rhymes
"Lang, Andrew ",26197,The Nursery Rhyme Book
"Lang, Andrew ",1991,Old Friends: Essays in Epistolary Parody
"Lang, Andrew ",27826,The Olive Fairy Book
"Lang, Andrew ",17957,On the Sublime
"Lang, Andrew ",3027,The Orange Fairy Book
"Lang, Andrew ",36532,The Orange Fairy Book
"Lang, Andrew ",2444,Oxford
"Lang, Andrew ",38684,Parson Kelly
"Lang, Andrew ",6807,"Pickle the Spy; Or, the Incognito of Prince Charles"
"Lang, Andrew ",5615,The Pink Fairy Book
"Lang, Andrew ",33931,Popular Tales
"Lang, Andrew ",20850,Prince Prigio
"Lang, Andrew ",21935,"Prince PrigioFrom ""His Own Fairy Book"""
"Lang, Andrew ",21994,Prince Ricardo of Pantouflia: Being the Adventures of Prince Prigio's Son
"Lang, Andrew ",52545,The Princess Nobody: A Tale of Fairyland
"Lang, Andrew ",55546,The Progress of the Century
"Lang, Andrew ",738,The Puzzle of Dickens's Last Plot
"Lang, Andrew ",27580,Raleigh
"Lang, Andrew ",19078,The Red Book of Heroes
"Lang, Andrew ",540,The Red Fairy Book
"Lang, Andrew ",27603,The Red True Story Book
"Lang, Andrew ",1645,Rhymes a la Mode
"Lang, Andrew ",1333,Robert F. Murray
"Lang, Andrew ",45363,The Secret of the Totem
"Lang, Andrew ",5127,"Shakespeare, Bacon, and the Great Unknown"
"Lang, Andrew ",15955,A Short History of Scotland
"Lang, Andrew ",4088,Sir Walter Scott and the Border Minstrelsy
"Lang, Andrew ",45724,Social Origins and Primal Law
"Lang, Andrew ",48470,The Story of Joan of Arc
"Lang, Andrew ",37396,The Strange Story Book
"Lang, Andrew ",40492,Sylvie: souvenirs du Valois
"Lang, Andrew ",49057,"Tales of King Arthur and the Round Table, Adapted from the Book of Romance"
"Lang, Andrew ",33152,Tales of Romance
"Lang, Andrew ",32326,Tales of Troy and Greece
"Lang, Andrew ",1973,"Tales of Troy: Ulysses, the Sacker of Cities"
"Lang, Andrew ",21337,'That Very Mab'
"Lang, Andrew ",4775,"Theocritus, Bion and Moschus, Rendered into English Prose"
"Lang, Andrew ",27602,The True Story Book
"Lang, Andrew ",2073,"The Valet's Tragedy, and Other Studies"
"Lang, Andrew ",641,The Violet Fairy Book
"Lang, Andrew ",5998,"Waverley; Or, 'Tis Sixty Years Since"
"Lang, Andrew ",21686,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 01"
"Lang, Andrew ",30527,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 02"
"Lang, Andrew ",30700,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 04"
"Lang, Andrew ",30744,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 05"
"Lang, Andrew ",30659,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 14"
"Lang, Andrew ",30643,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 15"
"Lang, Andrew ",30990,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 16"
"Lang, Andrew ",31012,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 17"
"Lang, Andrew ",31557,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 18"
"Lang, Andrew ",31809,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 24"
"Lang, Andrew ",30714,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 25"
"Lang, Andrew ",2763,The World's Desire
"Lang, Andrew ",51160,XXXII Ballades in Blue China [1885]
"Lang, Andrew ",640,The Yellow Fairy Book
"Goethe, Johann Wolfgang von ",52654,The Autobiography of GoetheTruth and Poetry: From My Own Life
"Goethe, Johann Wolfgang von ",1945,Egmont
"Goethe, Johann Wolfgang von ",7889,Erotica Romana
"Goethe, Johann Wolfgang von ",14591,Faust
"Goethe, Johann Wolfgang von ",45806,Faust: A Lyric Drama in Five Acts
"Goethe, Johann Wolfgang von ",14460,"Faust; a Tragedy, Translated from the German of Goethe"
"Goethe, Johann Wolfgang von ",3023,Faust — Part 1
"Goethe, Johann Wolfgang von ",50572,Goethe's Theory of Colours
"Goethe, Johann Wolfgang von ",1958,Hermann and Dorothea
"Goethe, Johann Wolfgang von ",15850,Iphigenia in Tauris
"Goethe, Johann Wolfgang von ",53205,Letters from Switzerland and Travels in Italy
"Goethe, Johann Wolfgang von ",33670,Maxims and Reflections
"Goethe, Johann Wolfgang von ",2527,The Sorrows of Young Werther
"Burnett, Frances Hodgson ",40764,Barty Crusoe and His Man Saturday
"Burnett, Frances Hodgson ",42366,The Cozy Lion: As Told by Queen Crosspatch
"Burnett, Frances Hodgson ",460,The Dawn of a To-morrow
"Burnett, Frances Hodgson ",56692,Editha's Burglar: A Story for Children
"Burnett, Frances Hodgson ",17226,"Emily Fox-SetonBeing ""The Making of a Marchioness"" and ""The Methods of Lady Walderhurst"""
"Burnett, Frances Hodgson ",23328,Esmeralda
"Burnett, Frances Hodgson ",9487,A Fair Barbarian
"Burnett, Frances Hodgson ",42920,The Good Wolf
"Burnett, Frances Hodgson ",58183,Haworth's
"Burnett, Frances Hodgson ",6491,The Head of the House of Coombe
"Burnett, Frances Hodgson ",58806,Index of the Project Gutenberg Works of Frances Hodgson Burnett
"Burnett, Frances Hodgson ",6027,In the Closed Room
"Burnett, Frances Hodgson ",1550,"A Lady of QualityBeing a Most Curious, Hitherto Unknown History, as Related by Mr. Isaac Bickerstaff but Not Presented to the World of Fashion Through the Pages of The Tatler, and Now for the First Time Written Down"
"Burnett, Frances Hodgson ",5302,The Land of the Blue Flower
"Burnett, Frances Hodgson ",5303,The Little Hunchback Zia
"Burnett, Frances Hodgson ",479,Little Lord Fauntleroy
"Burnett, Frances Hodgson ",49579,Little Lord Fauntleroy [abridged]: Für den Schulgebrauch bearbeitet
"Burnett, Frances Hodgson ",37332,A Little Princess: Being the whole story of Sara Crewe now told for the first time
"Burnett, Frances Hodgson ",146,"A Little PrincessBeing the whole story of Sara Crewe now told for the first time"
"Burnett, Frances Hodgson ",10466,Little Saint Elizabeth and Other Stories
"Burnett, Frances Hodgson ",23327,Lodusky
"Burnett, Frances Hodgson ",35300,Louisiana
"Burnett, Frances Hodgson ",23326,Mère Giraud's Little Daughter
"Burnett, Frances Hodgson ",57099,Miss Crespigny
"Burnett, Frances Hodgson ",23329,"""Le Monsieur de la Petite Dame"""
"Burnett, Frances Hodgson ",5304,My Robin
"Burnett, Frances Hodgson ",23330,One Day At Arle
"Burnett, Frances Hodgson ",25726,The Pretty Sister Of José1889
"Burnett, Frances Hodgson ",8574,"Racketty-Packetty House, as Told by Queen Crosspatch"
"Burnett, Frances Hodgson ",18945,Robin
"Burnett, Frances Hodgson ",24772,"Sara Crewe; Or, What Happened at Miss Minchin's"
"Burnett, Frances Hodgson ",137,"Sara Crewe; Or, What Happened at Miss Minchin's Boarding School"
"Burnett, Frances Hodgson ",17396,The Secret Garden
"Burnett, Frances Hodgson ",113,The Secret Garden
"Burnett, Frances Hodgson ",23325,"""Seth"""
"Burnett, Frances Hodgson ",506,The Shuttle
"Burnett, Frances Hodgson ",23324,"""Surly Tim"": A Lancashire Story"
"Burnett, Frances Hodgson ",25725,That Lass O' Lowrie's1877
"Burnett, Frances Hodgson ",27990,Theo: A Sprightly Love Story
"Burnett, Frances Hodgson ",58325,Through One Administration
"Burnett, Frances Hodgson ",2514,T. Tembarom
"Burnett, Frances Hodgson ",50471,Two Little Pilgrims' Progress: A Story of the City Beautiful
"Burnett, Frances Hodgson ",25727,Vagabondia1884
"Burnett, Frances Hodgson ",459,The White People
"Burton, Richard Francis, Sir ",3436,The Book of the Thousand Nights and a Night — Volume 02
"Burton, Richard Francis, Sir ",59953,The Book of the Thousand Nights and a Night — Volume 12 [Supplement]
"Burton, Richard Francis, Sir ",20732,The Carmina of Caius Valerius Catullus
"Burton, Richard Francis, Sir ",58722,Index of the Project Gutenberg Works of Richard F. Burton
"Burton, Richard Francis, Sir ",57208,"The Jew, The Gypsy and El Islam"
"Burton, Richard Francis, Sir ",27827,"The Kama Sutra of VatsyayanaTranslated From the Sanscrit in Seven Parts With Preface, Introduction and Concluding Remarks"
"Burton, Richard Francis, Sir ",6036,The Kasîdah of Hâjî Abdû El-Yezdî
"Burton, Richard Francis, Sir ",7111,The Land of Midian
"Burton, Richard Francis, Sir ",7113,The Land of Midian
"Burton, Richard Francis, Sir ",59336,A New System of Sword Exercise for Infantry
"Burton, Richard Francis, Sir ",51252,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 01"
"Burton, Richard Francis, Sir ",51775,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 02"
"Burton, Richard Francis, Sir ",52564,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 03"
"Burton, Richard Francis, Sir ",53254,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 04"
"Burton, Richard Francis, Sir ",54257,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 05"
"Burton, Richard Francis, Sir ",54525,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 06"
"Burton, Richard Francis, Sir ",54778,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 07"
"Burton, Richard Francis, Sir ",55091,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night Volume 08"
"Burton, Richard Francis, Sir ",55587,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 09"
"Burton, Richard Francis, Sir ",58360,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 10"
"Burton, Richard Francis, Sir ",59156,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 11"
"Burton, Richard Francis, Sir ",8821,To The Gold Coast for Gold: A Personal Narrative. Vol. I
"Burton, Richard Francis, Sir ",18506,To The Gold Coast for Gold: A Personal Narrative. Vol. II
"Burton, Richard Francis, Sir ",5760,"Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 1"
"Burton, Richard Francis, Sir ",5761,"Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 2"
"Burton, Richard Francis, Sir ",59584,"Ultima Thule; or, A Summer in Iceland. vol. 1-2"
"Burton, Richard Francis, Sir ",59585,"Ultima Thule; or, A Summer in Iceland. vol. 2-2"
"Burton, Richard Francis, Sir ",2400,"Vikram and the Vampire: Classic Hindu Tales of Adventure, Magic, and Romance"
"Burton, Richard Francis, Sir ",48511,"Vikram and the Vampire; or, Tales of Hindu Devilry"
Dante Alighieri ,12867,The Banquet
Dante Alighieri ,33896,Dante. An essay. To which is added a translation of De Monarchia.
Dante Alighieri ,8779,"The Divine Comedy by Dante, Illustrated, Hell, Volume 01"
Dante Alighieri ,8780,"The Divine Comedy by Dante, Illustrated, Hell, Volume 02"
Dante Alighieri ,8781,"The Divine Comedy by Dante, Illustrated, Hell, Volume 03"
Dante Alighieri ,8782,"The Divine Comedy by Dante, Illustrated, Hell, Volume 04"
Dante Alighieri ,8783,"The Divine Comedy by Dante, Illustrated, Hell, Volume 05"
Dante Alighieri ,8784,"The Divine Comedy by Dante, Illustrated, Hell, Volume 06"
Dante Alighieri ,8785,"The Divine Comedy by Dante, Illustrated, Hell, Volume 07"
Dante Alighieri ,8786,"The Divine Comedy by Dante, Illustrated, Hell, Volume 08"
Dante Alighieri ,8787,"The Divine Comedy by Dante, Illustrated, Hell, Volume 09"
Dante Alighieri ,8788,"The Divine Comedy by Dante, Illustrated, Hell, Volume 10"
Dante Alighieri ,8799,"The Divine Comedy by Dante, Illustrated, Paradise, Complete"
Dante Alighieri ,8796,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 1"
Dante Alighieri ,8797,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 2"
Dante Alighieri ,8798,"The Divine Comedy by Dante, Illustrated, Paradise, Volume 3"
Dante Alighieri ,8795,"The Divine Comedy by Dante, Illustrated, Purgatory, Complete"
Dante Alighieri ,8790,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 1"
Dante Alighieri ,8791,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 2"
Dante Alighieri ,8792,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 3"
Dante Alighieri ,8793,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 4"
Dante Alighieri ,8794,"The Divine Comedy by Dante, Illustrated, Purgatory, Volume 5"
Dante Alighieri ,1008,"Divine Comedy, Cary's Translation, Complete"
Dante Alighieri ,1005,"Divine Comedy, Cary's Translation, Hell"
Dante Alighieri ,1007,"Divine Comedy, Cary's Translation, Paradise"
